,Cta_Contable,Año,Mes,Fecha,Tipo_Comp,Num_Comp,Glosa,Primer_Analisis,Referencia,Num_Referencia,Debito,Credito,Comentario 
6223,4101010-000,2021,11,11/19/21 0:00,CIN,546,"Tuerca hexagonal zincada 1/2""",P-1683,I15410604,43779,720,0,
6224,4101010-000,2021,11,11/19/21 0:00,CIN,547,Control remoto 2 canales 433MHz (Verde/Rojo),P-1652,S12340989,43780,236000,0,
6225,4101010-000,2021,11,11/19/21 0:00,CIN,547,Receptor 2 Canales 433MHz VV-203,P-1652,S12340984,43780,13600,0,
6226,4101010-000,2021,11,11/19/21 0:00,CIN,552,Telefono Loft Basic Duox Plus Fermax F03451,P-1676,C04082154,43785,0,219424,
6227,4101010-000,2021,11,11/19/21 0:00,CIN,553,"Valvula Alivio 1/4"" NPT HI BR 150#",P-1666,P08210690,43786,14433,0,
6228,4101010-000,2021,11,11/19/21 0:00,CIN,647,"Tornillo Roscalata 6"" x 3""",P-1668,I17441729,43788,2800,0,
6229,4101010-000,2021,11,11/19/21 0:00,CIN,647,Cinta Aisladora 3M Temflex 1500,P-1668,I16430107,43788,2762,0,
6230,4101010-000,2021,11,11/19/21 0:00,CIN,647,Cable UTP CAT5E unifilar interior Trimer,P-1668,T14380059,43788,89670,0,
6231,4101010-000,2021,11,11/19/21 0:00,CIN,648,Tarugos paloma fibrocemento 3 a 5 mm,P-1668,I17440843,43789,2000,0,
6232,4101010-000,2021,11,11/19/21 0:00,CIN,649,Tarugos paloma fibrocemento 3 a 5 mm,P-1668,I17440843,43790,2000,0,
6233,4101010-000,2021,11,11/22/21 0:00,CIN,653,Telefono Loft Basic Duox Plus Fermax F03451,P-1667,C04082154,43794,0,411420,
6234,4101010-000,2021,11,11/23/21 0:00,CIN,664,Cable PE 0.9 x 2,P-1661,T14380056,43806,34000,0,
6235,4101010-000,2021,11,11/23/21 0:00,CIN,664,Video balun pasivo (par),P-1661,S09240328,43806,30544,0,
6236,4101010-000,2021,11,11/23/21 0:00,CIN,664,Conector de poder 3.5mm macho (para cama,P-1661,S09240029,43806,3555,0,
6237,4101010-000,2021,11,11/23/21 0:00,CIN,664,"Magnetico Sobrepuesto 7/8"" Cafe",P-1661,S11290200,43806,14516,0,
6238,4101010-000,2021,11,11/23/21 0:00,CIN,664,Camara Bala IR 3.6mm 1080p HDCVI Dahua H,P-1661,S09221282,43806,107658,0,
6239,4101010-000,2021,11,11/23/21 0:00,CIN,664,Detector de temperatura 4H sin cert,P-1661,P07140240,43806,6026,0,
6240,4101010-000,2021,11,11/23/21 0:00,CIN,665,Cable coaxial RG6,P-1676,T14380048,43807,148840,0,
6241,4101010-000,2021,11,11/23/21 0:00,CIN,665,Cinta Aisladora 3M Temflex 1500,P-1676,I16430107,43807,5524,0,
6242,4101010-000,2021,11,11/23/21 0:00,CIN,665,Amarras plasticas 300mm,P-1676,I16431048,43807,13600,0,
6243,4101010-000,2021,11,11/23/21 0:00,CIN,665,"Tornillo roscalata 6 x 1""",P-1676,I17440039,43807,800,0,
6244,4101010-000,2021,11,11/23/21 0:00,CIN,665,Cable PE 0.9 x 2,P-1676,T14380056,43807,204000,0,
6245,4101010-000,2021,11,11/23/21 0:00,CIN,665,Cable pin 4x24,P-1676,T14380057,43807,27600,0,
6246,4101010-000,2021,11,11/23/21 0:00,CIN,669,Diluyente Sintetico 1 LT,P-1689,I17440577,43811,3468,0,
6247,4101010-000,2021,11,11/23/21 0:00,CIN,669,"Brocha 2 1/2""",P-1689,I17440408,43811,2202,0,
6248,4101010-000,2021,11,11/23/21 0:00,CIN,759,Cable PE 0.9 x 2,P-1667,T14380056,43813,102000,0,
6249,4101010-000,2021,11,11/23/21 0:00,CIN,759,Cable paralelo 2x24 Cafe,P-1667,T14380190,43813,20400,0,
6250,4101010-000,2021,11,11/23/21 0:00,CIN,759,Cable paralelo 2x20 color,P-1667,T14380054,43813,46500,0,
6251,4101010-000,2021,11,11/23/21 0:00,CIN,760,Cable Incendio 2x18 AWG Sin Pantalla UL,P-1669,T14382428,43814,69235,0,
6252,4101010-000,2021,11,11/24/21 0:00,AJC,681,Peajes,P-1673,P-1673,,37500,0,
6253,4101010-000,2021,11,11/24/21 0:00,AJC,684,Pasajes Temuco,P-1641,P-1641,,44000,0,
6254,4101010-000,2021,11,11/26/21 0:00,CIN,763,Video balun pasivo (par),P-1661,S09240328,43817,15272,0,
6255,4101010-000,2021,11,11/26/21 0:00,CIN,763,Conector de poder 3.5mm macho (para cama,P-1661,S09240029,43817,948,0,
6256,4101010-000,2021,11,11/29/21 0:00,CIN,918,Retenedor electromagnetico 280Kgs 12 24V,P-1655,S10270250,43822,0,46810,
6257,4101010-000,2021,11,11/29/21 0:00,CIN,918,Cable UTP CAT5E unifilar interior Trimerx o similar (100% Cu),P-1655,T14380059,43822,0,44835,
6258,4101010-000,2021,11,11/29/21 0:00,CIN,919,"Magnetico Embutido 1/4"" Blanco",P-1669,S11290198,43824,19600,0,
6259,4101010-000,2021,11,11/29/21 0:00,CIN,920,Base Detector Hochiki HSB-NSA-6 (intelig,P-1669,P07120023,43825,57500,0,
6260,4101010-000,2021,11,11/29/21 0:00,CIN,921,"Magnetico Embutido 1/4"" Blanco",P-1669,S11290198,43826,15400,0,
6261,4101010-000,2021,11,11/29/21 0:00,CIN,921,Cable paralelo 2x24 Blanco,P-1669,T14380055,43826,20000,0,
6262,4101010-000,2021,11,11/29/21 0:00,CIN,921,Agorex pomo transparente,P-1669,I16430005,43826,7860,0,
6263,4101010-000,2021,11,11/29/21 0:00,CIN,922,Cable PE 0.9 x 2,P-1667,T14380056,43827,170000,0,
6264,4101010-000,2021,11,11/29/21 0:00,CIN,923,Accesorio U p/ retenedor puerta vidrio,P-1652,S10270002,43828,11068,0,
6265,4101010-000,2021,11,11/29/21 0:00,CIN,923,Accesorio L p/ retenedor Electromagnetic,P-1652,S10270003,43828,1102,0,
6266,4101010-000,2021,11,11/29/21 0:00,CIN,923,Fuente 220VAC/12VDC 10A Switching,P-1652,T14390362,43828,19754,0,
6267,4101010-000,2021,11,11/29/21 0:00,CIN,924,Sensor Humo Hochiki ALN-V fotoelectrico,P-1592,P07120140,43829,0,24389,
6268,4101010-000,2021,11,11/29/21 0:00,CIN,928,Sirena c/ estrobo Edwards G1AVRF-SP Mural roja 24V,P-1671,P07150947,43833,0,187950,
6269,4101010-000,2021,11,11/29/21 0:00,CIN,928,Cable UTP CAT5E unifilar interior Trimerx o similar (100% Cu),P-1671,T14380059,43833,0,89670,
6270,4101010-000,2021,11,11/29/21 0:00,CIN,929,Cable UTP CAT5E unifilar interior Trimer,P-1667,T14380059,43834,89670,0,
6271,4101010-000,2021,11,11/29/21 0:00,CIN,930,Sirena c/ estrobo Edwards G1RF-HDVM Mura,P-1669,P07150947,43835,187950,0,
6272,4101010-000,2021,11,11/29/21 0:00,CIN,932,Camara Domo IR Varifocal 2.8-12mm Antiva,P-1667,S09221058,43837,94052,0,
6273,4101010-000,2021,11,11/30/21 0:00,CIN,937,Cable Incendio 2x18 AWG Sin Pantalla UL,P-1689,T14382428,43844,138470,0,
6274,4101010-000,2021,11,11/30/21 0:00,CIN,946,"Magnetico Embutido 1/4"" Blanco",P-1669,S11290198,43853,0,35000,
6275,4101010-000,2021,11,11/30/21 0:00,CIN,949,"Magnetico Embutido 1/4"" Blanco",P-1669,S11290198,43856,35000,0,
6276,4101010-000,2021,11,11/30/21 0:00,CRE,1118,VIA-100,,11474055,6,75000,0,
6277,4101010-000,2021,11,11/30/21 0:00,CRE,1118,VIA-100,,7435204,6,20000,0,
6278,4101010-000,2021,11,11/30/21 0:00,CRE,1118,VIA-100,,13285624,7,20000,0,
6279,4101010-000,2021,11,11/30/21 0:00,AJC,836,Compra de cadena para letreros,P-1683,P-1683,,3700,0,
6280,4101010-000,2021,11,11/30/21 0:00,AJC,836,Peajes,P-1683,P-1683,,1500,0,
6281,4101010-000,2021,11,11/30/21 0:00,AJC,836,Compra de bidon agua,P-1683,P-1683,,6000,0,
6282,4101010-000,2021,12,12/1/21 0:00,CIN,524,Central DSC NEO 8 zonas a 128 zonas pcb,P-1667,S11281831,43862,122310,0,
6283,4101010-000,2021,12,12/1/21 0:00,CIN,524,Modulo Ampliacion expanzor DSC 8 Zonas N,P-1667,S11301832,43862,106920,0,
6284,4101010-000,2021,12,12/1/21 0:00,CIN,524,Teclado LCD DSC NEO alfanumerico HS2LCD,P-1667,S11301821,43862,51790,0,
6285,4101010-000,2021,12,12/1/21 0:00,CIN,524,Central DSC NEO 8 zonas a 64 zonas pcb H,P-1667,S11281979,43862,42390,0,
6286,4101010-000,2021,12,12/1/21 0:00,CIN,524,Modulo Ampliacion expanzor DSC 8 Zonas N,P-1667,S11301832,43862,71280,0,
6287,4101010-000,2021,12,12/1/21 0:00,CIN,524,Teclado LCD DSC NEO alfanumerico HS2LCD,P-1667,S11301821,43862,51790,0,
6288,4101010-000,2021,12,12/1/21 0:00,CIN,524,Broca SDS concreto 6mm,P-1667,I17440037,43862,4096,0,
6289,4101010-000,2021,12,12/1/21 0:00,CIN,692,Cable Incendio 2x18 AWG Sin Pantalla UL,P-1669,T14382428,43860,138470,0,
6290,4101010-000,2021,12,12/1/21 0:00,CIN,692,"Tornillo volcanita 6 x 1 1/4""",P-1669,I17440305,43860,1800,0,
6291,4101010-000,2021,12,12/1/21 0:00,CIN,692,Tarugo plastico 6 mm,P-1669,T14400287,43860,1000,0,
6292,4101010-000,2021,12,12/1/21 0:00,CIN,692,Broca HSS metal 2.5mm,P-1669,I17440035,43860,564,0,
6293,4101010-000,2021,12,12/1/21 0:00,CIN,692,Broca HSS metal 6mm,P-1669,I17442579,43860,1848,0,
6294,4101010-000,2021,12,12/1/21 0:00,CIN,692,Broca HSS metal 10mm,P-1669,I17440643,43860,2681,0,
6295,4101010-000,2021,12,12/1/21 0:00,CIN,692,Cinta Aisladora 3M Temflex 1500,P-1669,I16430107,43860,5524,0,
6296,4101010-000,2021,12,12/1/21 0:00,CIN,692,Cinta Permace 3/4,P-1669,I16430109,43860,1008,0,
6297,4101010-000,2021,12,12/1/21 0:00,CIN,723,"Magnetico Embutido 1/4"" Blanco",P-1669,S11290198,43861,33600,0,
6298,4101010-000,2021,12,12/1/21 0:00,CIN,775,"Valvula Bola 2"" NPT HI HI",P-1683,P08210324,43858,0,24540,
6299,4101010-000,2021,11,12/1/21 0:00,AJC,834,Compras de materiales Colon,p-1638,p-1638,,8400,0,
6300,4101010-000,2021,11,12/1/21 0:00,AJC,834,COSTOS DE PROYECTOS,P-1615,P-1615,,2000,0,
6301,4101010-000,2021,11,12/1/21 0:00,AJC,834,Materiales Abdon Cifuentes,P-1652,P-1652,,20220,0,
6302,4101010-000,2021,11,12/1/21 0:00,AJC,834,Materiales San Vicente de Paul,P-1661,P-1661,,6573,0,
6303,4101010-000,2021,11,12/1/21 0:00,AJC,834,Materiale Eco Placilla,P-1615,P-1615,,3000,0,
6304,4101010-000,2021,12,12/2/21 0:00,CIN,781,Cinta Permace 3/4,P-1672,I16430109,43878,2016,0,
6305,4101010-000,2021,12,12/2/21 0:00,CIN,731,Cable UTP CAT5E unifilar interior Trimerx o similar (100% Cu),P-1661,T14380059,43881,47580,0,
6306,4101010-000,2021,12,12/2/21 0:00,CIN,747,Citofono GT-1D Aiphone,P-1668,C04080111,43875,345501,0,
6307,4101010-000,2021,12,12/2/21 0:00,CIN,704,Cinta Permace 3/4,P-1672,I16430109,43872,1008,0,
6308,4101010-000,2021,12,12/2/21 0:00,CIN,704,Cinta Aisladora 3M Temflex 1500,P-1672,I16430107,43872,5524,0,
6309,4101010-000,2021,12,12/2/21 0:00,CIN,496,Cinta Aisladora 3M Temflex 1500,P-1661,I16430107,43879,4143,0,
6310,4101010-000,2021,12,12/2/21 0:00,CIN,496,Cinta Permace 3/4,P-1661,I16430109,43879,1008,0,
6311,4101010-000,2021,12,12/2/21 0:00,CIN,540,Cinta Aisladora 3M Temflex 1500,P-1676,I16430107,43870,2762,0,
6312,4101010-000,2021,12,12/2/21 0:00,CIN,540,Cinta Permace 3/4,P-1676,I16430109,43870,1512,0,
6313,4101010-000,2021,12,12/2/21 0:00,CIN,541,Citofono GT-1D Aiphone,P-1668,C04080111,43876,1036503,0,
6314,4101010-000,2021,12,12/2/21 0:00,CIN,549,Citofono GT-1D Aiphone,P-1661,C04080111,43874,292347,0,
6315,4101010-000,2021,12,12/2/21 0:00,CIN,564,Perfil angulo laminado 50x50x5mm,P-1689,I15412773,43885,101044,0,
6316,4101010-000,2021,12,12/2/21 0:00,CIN,564,Electrodo Soldadura 6011 3/32,P-1689,I15410264,43885,9740,0,
6317,4101010-000,2021,12,12/2/21 0:00,CIN,564,Electrodo Soldadura 7018 3/32,P-1689,I15412456,43885,2605,0,
6318,4101010-000,2021,12,12/2/21 0:00,CIN,564,"Disco corte 4 1/2"" metal",P-1689,I17440838,43885,1482,0,
6319,4101010-000,2021,12,12/2/21 0:00,CIN,564,"Disco desbaste 4 1/2""",P-1689,I17440193,43885,2174,0,
6320,4101010-000,2021,12,12/2/21 0:00,CIN,564,Diluyente Sintetico 1 LT,P-1689,I17440577,43885,1734,0,
6321,4101010-000,2021,12,12/2/21 0:00,CIN,564,"Brocha 2 1/2""",P-1689,I17440408,43885,1468,0,
6322,4101010-000,2021,12,12/2/21 0:00,CIN,581,Cinta Permace 3/4,P-1668,I16430109,43877,1008,0,
6323,4101010-000,2021,12,12/2/21 0:00,CIN,587,Cable PE 0.9 x 2,P-1672,T14380056,43871,68000,0,
6324,4101010-000,2021,12,12/2/21 0:00,CIN,587,Cable pin 4x24,P-1672,T14380057,43871,55200,0,
6325,4101010-000,2021,12,12/2/21 0:00,CIN,617,Cable coaxial RG6,P-1676,T14380048,43868,74420,0,
6326,4101010-000,2021,12,12/2/21 0:00,CIN,649,Transformador 220VAC/16VAC 3A,P-1667,T14392352,43883,6992,0,
6327,4101010-000,2021,12,12/2/21 0:00,CIN,649,Transformador 220VAC/16VAC 3A,P-1667,T14392352,43883,6992,0,
6328,4101010-000,2021,12,12/2/21 0:00,CIN,660,Cable PE 0.9 x 2,P-1676,T14380056,43869,136000,0,
6329,4101010-000,2021,12,12/2/21 0:00,CIN,660,Cinta Aisladora 3M Temflex 1500,P-1676,I16430107,43869,5524,0,
6330,4101010-000,2021,12,12/2/21 0:00,CIN,660,"Tornillo roscalata 6 x 1""",P-1676,I17440039,43869,800,0,
6331,4101010-000,2021,12,12/2/21 0:00,CIN,683,"Brocha 2 1/2""",P-1689,I17440408,43886,734,0,
6332,4101010-000,2021,12,12/2/21 0:00,CIN,683,"Disco corte 7"" metal",P-1689,I17440777,43886,1956,0,
6333,4101010-000,2021,12,12/3/21 0:00,CIN,677,Tarugos paloma fibrocemento 3 a 5 mm,P-1652,I17440843,43900,2000,0,
6334,4101010-000,2021,12,12/3/21 0:00,CIN,677,Citofono GT-1D Aiphone,P-1652,C04080111,43900,239193,0,
6335,4101010-000,2021,12,12/3/21 0:00,CIN,646,"Esparrago 3/4"" x 3000mm zinc",P-1683,I15411202,43906,10240,0,
6336,4101010-000,2021,12,12/3/21 0:00,CIN,646,"Tuerca hexagonal zincada 3/4""",P-1683,I17440820,43906,3200,0,
6337,4101010-000,2021,12,12/3/21 0:00,CIN,646,"Golilla plana 3/4"" zincada",P-1683,I17440821,43906,1600,0,
6338,4101010-000,2021,12,12/3/21 0:00,CIN,646,"Golilla presion 3/4"" zincada",P-1683,I17440826,43906,2400,0,
6339,4101010-000,2021,12,12/3/21 0:00,CIN,646,Niple 6/8 BSPX,P-1683,O19501068,43906,4800,0,
6340,4101010-000,2021,12,12/3/21 0:00,CIN,598,Detector de humo fotoelectrico 4H Cert UL,P-1636,P07141018,43894,0,20664,
6341,4101010-000,2021,12,12/3/21 0:00,CIN,480,Fuente 220VAC/12VDC Aiphone PS-12S,P-1652,T14390176,43899,39362,0,
6342,4101010-000,2021,12,12/3/21 0:00,CIN,480,Intercomunicador LEF 5 Aiphone,P-1652,C04090185,43899,80454,0,
6343,4101010-000,2021,12,12/3/21 0:00,CIN,480,Retenedor electromagnetico 280Kgs 12 24,P-1652,S10270250,43899,116176,0,
6344,4101010-000,2021,12,12/3/21 0:00,CIN,480,Accesorio U p/ retenedor puerta vidrio,P-1652,S10270002,43899,37023,0,
6345,4101010-000,2021,12,12/3/21 0:00,CIN,480,Accesorio L p/ retenedor Electromagnetic,P-1652,S10270003,43899,4408,0,
6346,4101010-000,2021,12,12/3/21 0:00,CIN,480,Pulsador Salida Aluminio (Boton salida/e,P-1652,S10271527,43899,21600,0,
6347,4101010-000,2021,12,12/3/21 0:00,CIN,715,Conector Conico F RG6 para crimpar,P-1672,S09242300,43901,99372,0,
6348,4101010-000,2021,12,12/3/21 0:00,CIN,715,Splitter domiciliario 2 vías 5-1200MHZ,P-1672,C06110268,43901,136504,0,
6349,4101010-000,2021,12,12/3/21 0:00,CIN,715,Copla SC/APC - SC/APC,P-1672,O19501068,43901,10320,0,
6350,4101010-000,2021,12,12/3/21 0:00,CIN,715,Fibra Optica FO monomodo 2F G652D 3 portante metal Drop FTTH 5x2mm LSZH,P-1672,C08712455,43901,136000,0,
6351,4101010-000,2021,12,12/3/21 0:00,CIN,754,Tubo flexible Ecorevi L/halogeno flexible 20mm,P-1689,O19501068,43904,28158,0,
6352,4101010-000,2021,12,12/3/21 0:00,CIN,754,Terminal de salida de caja L/halogeno 20mm,P-1689,O19501068,43904,64100,0,
6353,4101010-000,2021,12,12/3/21 0:00,CIN,754,Arriendo de maquina Termofusionadora,P-1689,O19501068,43904,50000,0,
6354,4101010-000,2021,12,12/3/21 0:00,CIN,746,Citofono GT-1D Aiphone,P-1669,C04080111,43898,744156,0,
6355,4101010-000,2021,12,12/6/21 0:00,CIN,724,Carga terminal F OHMS con oring,P-1672,C06112541,43910,230000,0,
6356,4101010-000,2021,12,12/6/21 0:00,CIN,724,Conector Pigtail FO MM SC 1.5M,P-1672,C02031365,43910,258300,0,
6357,4101010-000,2021,12,12/6/21 0:00,CIN,609,"Soporte antisismico anclaje 1/2"" UL FM tolco fig 980 o similar",P-1689,P08201874,43911,62262,0,
6358,4101010-000,2021,12,12/6/21 0:00,CIN,582,Candado,P-1652,H21580374,43914,2101,0,
6359,4101010-000,2021,12,12/6/21 0:00,CIN,582,Cadena Eslabon Largo D-763 4MM,P-1652,H21581181,43914,3362,0,
6360,4101010-000,2021,12,12/6/21 0:00,CIN,582,Electrodo Soldadura 6011 3/32,P-1652,I15410264,43914,5210,0,
6361,4101010-000,2021,12,12/7/21 0:00,CIN,538,Camara Bala IR 3.6mm 1080p HDCVI Dahua HAC-B1A21N-0360B 67 Antivandal c/soporte,P-1661,S09221282,43925,95696,0,
6362,4101010-000,2021,12,12/7/21 0:00,CIN,544,Conector de poder 3.5mm macho (para camaras),P-1645,S09240029,43919,237,0,
6363,4101010-000,2021,12,12/7/21 0:00,CIN,588,Electrodo Soldadura 6011 3/32,P-1689,I15410264,43920,4870,0,
6364,4101010-000,2021,12,12/7/21 0:00,CIN,579,Cable coaxial RG6,P-1676,T14380048,43928,305000,0,
6365,4101010-000,2021,12,12/7/21 0:00,CIN,621,Citofono GT-1D Aiphone,P-1645,C04080111,43917,292347,0,
6366,4101010-000,2021,12,12/7/21 0:00,CIN,621,Camara Bala IR 3.6mm 1080p HDCVI Dahua H,P-1645,S09221282,43917,59810,0,
6367,4101010-000,2021,12,12/7/21 0:00,CIN,621,Conector de poder 3.5mm macho (para cama,P-1645,S09240029,43917,1185,0,
6368,4101010-000,2021,12,12/7/21 0:00,CIN,621,Video balun pasivo (par),P-1645,S09240328,43917,9890,0,
6369,4101010-000,2021,12,12/7/21 0:00,CIN,655,Spray prueba detector de humo,P-1661,T14400271,43926,11310,0,
6370,4101010-000,2021,12,12/7/21 0:00,CIN,655,Cable paralelo 2x20 color,P-1661,T14380054,43926,15500,0,
6371,4101010-000,2021,12,12/7/21 0:00,CIN,655,"Tornillo volcanita 6 x 1 1/4""",P-1661,I17440305,43926,900,0,
6372,4101010-000,2021,12,12/7/21 0:00,CIN,655,Cinta Aisladora 3M Temflex 1500,P-1661,I16430107,43926,2762,0,
6373,4101010-000,2021,12,12/7/21 0:00,CIN,655,Cable Cordon 3x1.5mm,P-1661,T14380049,43926,22680,0,
6374,4101010-000,2021,12,12/7/21 0:00,CCO,1097,COSTOS DE PROYECTOS,P-1649,96869030-2,27691,629339,0,
6375,4101010-000,2021,12,12/7/21 0:00,CIN,504,"Magnetico Sobrepuesto 7/8"" Cafe",P-1661,S11290200,43922,10696,0,
6376,4101010-000,2021,12,12/7/21 0:00,CIN,778,Cinta Aisladora 3M Temflex 1500,P-1661,I16430107,43927,2762,0,
6377,4101010-000,2021,12,12/7/21 0:00,CIN,778,Cinta Permace 3/4,P-1661,I16430109,43927,504,0,
6378,4101010-000,2021,12,12/7/21 0:00,CIN,741,Conector de poder 3.5mm macho (para cama,P-1645,S09240029,43918,474,0,
6379,4101010-000,2021,12,12/7/21 0:00,CIN,741,Video balun pasivo (par),P-1645,S09240328,43918,5934,0,
6380,4101010-000,2021,12,12/7/21 0:00,CIN,741,Camara Bala IR 3.6mm 1080p HDCVI Dahua H,P-1645,S09221282,43918,35886,0,
6381,4101010-000,2021,12,12/7/21 0:00,CIN,741,Teclado LCD DSC NEO alfanumerico HS2LCD,P-1645,S11301821,43918,51790,0,
6382,4101010-000,2021,12,12/7/21 0:00,CIN,741,Minisirena con estrobo 12V (blanca y roj,P-1645,P07152644,43918,12400,0,
6383,4101010-000,2021,12,12/9/21 0:00,AJC,415,COSTOS DE PROYECTOS,p-1685,p-1685,,40000,0,
6384,4101010-000,2021,12,12/9/21 0:00,AJC,152,Fitting terminal para bomba manual,P-1683,P-1683,,950,0,
6385,4101010-000,2021,12,12/9/21 0:00,AJC,154,compra de 2 bidon de agua,P-1683,P-1683,,4000,0,
6386,4101010-000,2021,12,12/10/21 0:00,CIN,478,Cable UTP CAT5E unifilar interior Trimer,P-1667,T14380059,43939,47580,0,
6387,4101010-000,2021,12,12/10/21 0:00,CIN,596,DVR 16CH + 8IP Dahua XVR5116HS-S2 Pentahibrido HDCVI/AHD/TVI/ANALOG/IP audio in/out max 1 HDD 8TB Analitica,P-1658,S09231819,43940,0,199578,
6388,4101010-000,2021,12,12/10/21 0:00,CIN,560,Conector de poder 3.5mm macho (para camaras),P-1652,S09240029,43937,10191,0,
6389,4101010-000,2021,12,12/10/21 0:00,CIN,560,DVR 16CH + 8IP Dahua XVR5116HS-S2 Pentahibrido HDCVI/AHD/TVI/ANALOG/IP audio in/out max 1 HDD 8TB Analitica,P-1652,S09231819,43937,299367,0,
6390,4101010-000,2021,12,12/10/21 0:00,CIN,574,disco duro SATA 2 TB,P-1661,S09241051,43934,0,60352,
6391,4101010-000,2021,12,12/10/21 0:00,CIN,491,Retenedor electromagnetico 280Kgs 12 24,P-1652,S10270250,43936,145220,0,
6392,4101010-000,2021,12,12/10/21 0:00,CIN,755,Cable UTP CAT5E unifilar interior Trimer,P-1667,T14380059,43938,142740,0,
6393,4101010-000,2021,12,12/10/21 0:00,CIN,755,Bateria 12V 7amp,P-1667,T14390028,43938,8948,0,
6394,4101010-000,2021,12,12/10/21 0:00,CIN,755,Bateria 12V 7amp,P-1667,T14390028,43938,8948,0,
6395,4101010-000,2021,12,12/10/21 0:00,CIN,689,Camara Bala IR 3.6mm 1080p HDCVI Dahua H,P-1652,S09221282,43935,460239,0,
6396,4101010-000,2021,12,12/10/21 0:00,CIN,689,"Camara Domo IR 3,6mm Dahua HAC-T1A21N-03",P-1652,S09222778,43935,47556,0,
6397,4101010-000,2021,12,12/10/21 0:00,CIN,689,disco duro SATA 2 TB,P-1652,S09241051,43935,181056,0,
6398,4101010-000,2021,12,12/10/21 0:00,CIN,689,Fuente 220VAC/12VDC 2A HK-AD,P-1652,T14392553,43935,12452,0,
6399,4101010-000,2021,12,12/10/21 0:00,CIN,689,Video balun pasivo (par),P-1652,S09240328,43935,85054,0,
6400,4101010-000,2021,12,12/10/21 0:00,CIN,689,Amarras plasticas 250mm,P-1652,I16430011,43935,10200,0,
6401,4101010-000,2021,12,12/10/21 0:00,CIN,689,"Tornillo volcanita 6 x 2"" punta broca",P-1652,I17440306,43935,1300,0,
6402,4101010-000,2021,12,12/10/21 0:00,CIN,689,Cinta Aisladora 3M Temflex 1500,P-1652,I16430107,43935,5524,0,
6403,4101010-000,2021,12,12/10/21 0:00,CIN,689,Cinta Permace 3/4,P-1652,I16430109,43935,1512,0,
6404,4101010-000,2021,12,12/10/21 0:00,CIN,689,Bateria 12V 7amp,P-1652,T14390028,43935,17896,0,
6405,4101010-000,2021,12,12/10/21 0:00,CIN,689,Transformador 220VAC/16VAC 3A,P-1652,T14392352,43935,6992,0,
6406,4101010-000,2021,12,12/13/21 0:00,CIN,738,Detector Lineal Humo HOCHIKI SPC-24 (bea,P-1683,P07140138,43961,676971,0,
6407,4101010-000,2021,12,12/13/21 0:00,CIN,738,Sirena c/ estrobo Edwards G1AVRF-SP Mura,P-1683,P07150947,43961,53700,0,
6408,4101010-000,2021,12,12/13/21 0:00,CIN,772,Cable coaxial RG6,P-1672,T14380048,43958,305000,0,
6409,4101010-000,2021,12,12/13/21 0:00,CIN,523,Cable pin 4x24,P-1672,T14380057,43956,27600,0,
6410,4101010-000,2021,12,12/13/21 0:00,CIN,523,Amarras plasticas 300mm,P-1672,I16431048,43956,6800,0,
6411,4101010-000,2021,12,12/13/21 0:00,CIN,523,Citofono GT-1D Aiphone,P-1672,C04080111,43956,531540,0,
6412,4101010-000,2021,12,12/13/21 0:00,CIN,523,Tarugos paloma fibrocemento 3 a 5 mm,P-1672,I17440843,43956,2000,0,
6413,4101010-000,2021,12,12/13/21 0:00,CIN,576,Cable pin 4x24,P-1672,T14380057,43957,0,27600,
6414,4101010-000,2021,12,12/13/21 0:00,CIN,583,"Cañeria Pintada Ø1"" SCH40 A53",P-1685,P08200080,43971,89452,0,
6415,4101010-000,2021,12,12/13/21 0:00,CIN,616,Amarras plasticas 200 con banderilla,P-1667,i16431561,43974,4500,0,
6416,4101010-000,2021,12,12/13/21 0:00,CIN,616,Regletas de conexionado,P-1667,C05100809,43974,2985,0,
6417,4101010-000,2021,12,12/13/21 0:00,CIN,610,Citofono GT-1D Aiphone,P-1668,C04080111,43954,451809,0,
6418,4101010-000,2021,12,12/13/21 0:00,CIN,610,Cable PE 0.9 x 2,P-1668,T14380056,43954,102000,0,
6419,4101010-000,2021,12,12/13/21 0:00,CIN,611,"Conduit galvanizado EMT 25 x3000mm (3/4""",P-1683,T14372591,43960,17995,0,
6420,4101010-000,2021,12,12/13/21 0:00,CIN,611,Cinta Aisladora 3M Temflex 1500,P-1683,I16430107,43960,2762,0,
6421,4101010-000,2021,12,12/13/21 0:00,CIN,611,"Tornillo Autoperforante 8 x 1"" Cabeza Le",P-1683,I17442580,43960,1200,0,
6422,4101010-000,2021,12,12/13/21 0:00,CIN,647,Palanca Incendio convencional metalica s,P-1668,P07140215,43955,35500,0,
6423,4101010-000,2021,12,12/13/21 0:00,CIN,490,Cable Incendio 2x18 AWG Sin Pantalla UL,P-1683,T14382428,43959,69235,0,
6424,4101010-000,2021,12,12/13/21 0:00,CIN,490,"Conduit galvanizado EMT 25 x3000mm (3/4""",P-1683,T14372591,43959,125965,0,
6425,4101010-000,2021,12,12/13/21 0:00,CIN,490,Caja electrica Galvanizada A-01 100 x 65,P-1683,T14370774,43959,9950,0,
6426,4101010-000,2021,12,12/13/21 0:00,AJC,416,COSTOS DE PROYECTOS,P-1685,P-1685,,135936,0,
6427,4101010-000,2021,12,12/13/21 0:00,AJC,413,COSTOS DE PROYECTOS,P-1685,P-1685,,7346,0,
