,Codigo_proyecto,Cta_Contable,Año,Mes,Fecha,Tipo_Comp,Num_Comp,Glosa,Primer_Analisis,Referencia,Debito,Credito,Num_Referencia,Debito_2,Credito_2,TOTAL,Tipo_cuenta
2411,P-1713,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,593,Citofono GT-1D Aiphone,P-1713,C04080111,26460,0,49542,26460,0,-26460,COSTO MATERIALES
2412,P-1696,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,613,Transformador 100-250V CA/18V (para chapa scanavini),P-1696,T14391829,0,21401,49548,0,21401,21401,COSTO MATERIALES
2413,P-1713,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,593,Cable paralelo 2x24 Cafe,P-1713,T14380190,15400,0,49542,15400,0,-15400,COSTO MATERIALES
2414,P-1690,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,614,Cerradura Electrica Scanavini (Apertura Interior),P-1690,S10272968,63739,0,49549,63739,0,-63739,COSTO MATERIALES
2415,P-1713,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,594,Cable paralelo 2x24 Cafe,P-1713,T14380190,38500,0,49543,38500,0,-38500,COSTO MATERIALES
2416,P-1690,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,614,Caja para cerradura (chapa electrica ),P-1690,S12341396,4450,0,49549,4450,0,-4450,COSTO MATERIALES
2417,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Centralita Bosch DS3MX,P-1695,S11280105,330000,0,49544,330000,0,-330000,COSTO MATERIALES
2418,P-1690,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,614,Transformador 100-250V CA/18V (para chapa scanavini),P-1690,T14391829,21401,0,49549,21401,0,-21401,COSTO MATERIALES
2419,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Citofono GT-1D Aiphone,P-1695,C04080111,396900,0,49544,396900,0,-396900,COSTO MATERIALES
2420,P-1709,4101010-000,2023,3,2023-02-22T00:00:00-03:00,AJC,392,COSTOS DE PROYECTOS,P-1709,ALMUERZO,11310,0,,11310,0,-11310,COSTO MATERIALES
2421,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Fibra Optica FO Monomodo 2F G652D 3 port,P-1695,C08712455,144000,0,49544,144000,0,-144000,COSTO MATERIALES
2422,P-1709,4101010-000,2023,3,2023-02-22T00:00:00-03:00,AJC,392,COSTOS DE PROYECTOS,P-1709,CENA,9900,0,,9900,0,-9900,COSTO MATERIALES
2423,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Cable coaxial RG6 77% malla Libre de Hal,P-1695,T14380048,323000,0,49544,323000,0,-323000,COSTO MATERIALES
2424,P-1709,4101010-000,2023,3,2023-02-22T00:00:00-03:00,AJC,392,COSTOS DE PROYECTOS,P-1709,DESAYUNO,3590,0,,3590,0,-3590,COSTO MATERIALES
2425,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Conector Conico F RG6 para crimpar,P-1695,S09242300,82800,0,49544,82800,0,-82800,COSTO MATERIALES
2426,P-1709,4101010-000,2023,3,2023-02-22T00:00:00-03:00,AJC,392,COSTOS DE PROYECTOS,P-1709,DESAYUNO NICOLAS MENA,5470,0,,5470,0,-5470,COSTO MATERIALES
2427,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Carga 75 ohm terminal F aislado,P-1695,C06112541,37453,0,49544,37453,0,-37453,COSTO MATERIALES
2428,P-1709,4101010-000,2023,3,2023-02-22T00:00:00-03:00,AJC,392,COSTOS DE PROYECTOS,P-1709,ALMUERZO Y CENA,31580,0,,31580,0,-31580,COSTO MATERIALES
2429,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,"Tornillo Framer 7 x 7/16"" Negro",P-1695,I17440300,2400,0,49544,2400,0,-2400,COSTO MATERIALES
2430,P-1709,4101010-000,2023,3,2023-02-22T00:00:00-03:00,AJC,392,COSTOS DE PROYECTOS,P-1709,TRASLADO EXTINTORES OBR SN PEDRO CC,15000,0,,15000,0,-15000,COSTO MATERIALES
2431,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Broca HSS metal 6mm,P-1695,I17442579,2122,0,49544,2122,0,-2122,COSTO MATERIALES
2432,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Broca HSS metal 2.5mm,P-1695,I17440035,1488,0,49544,1488,0,-1488,COSTO MATERIALES
2433,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Broca HSS metal 3mm,P-1695,I17440644,1461,0,49544,1461,0,-1461,COSTO MATERIALES
2434,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Caluga fijador amarra plastica Blanca,P-1695,I16430045,7200,0,49544,7200,0,-7200,COSTO MATERIALES
2435,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Amarras plasticas 300mm,P-1695,I16431048,5100,0,49544,5100,0,-5100,COSTO MATERIALES
2436,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Amarras plasticas 200mm,P-1695,I16430010,5200,0,49544,5200,0,-5200,COSTO MATERIALES
2437,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Cinta Permace 3/4,P-1695,I16430109,1875,0,49544,1875,0,-1875,COSTO MATERIALES
2438,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Cinta Aisladora 3M Temflex 1500,P-1695,I16430107,1616,0,49544,1616,0,-1616,COSTO MATERIALES
2439,P-1695,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,595,Vaselina Vegetal,P-1695,I17452714,9807,0,49544,9807,0,-9807,COSTO MATERIALES
2440,P-1716,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,611,Spray prueba detector de humo,P-1716,T14400271,18520,0,49546,18520,0,-18520,COSTO MATERIALES
2441,P-1716,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,611,Tarugo plastico 6 mm,P-1716,T14400287,2200,0,49546,2200,0,-2200,COSTO MATERIALES
2442,P-1709,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,612,Sensor Humo Hochiki ALN-V fotoelectrico,P-1709,P07120140,126093,0,49547,126093,0,-126093,COSTO MATERIALES
2443,P-1696,4101010-000,2023,2,2023-02-22T00:00:00-03:00,CIN,613,Cerradura Electrica Scanavini (Apertura Interior),P-1696,S10272968,0,63739,49548,0,63739,63739,COSTO MATERIALES
2444,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,Sierra Copa 32mm,P-1704,I15412717,16750,0,49550,16750,0,-16750,COSTO MATERIALES
2445,P-1709,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CCO,1239,COSTOS DE PROYECTOS,P-1709,77037671-8,75630,0,30511,75630,0,-75630,COSTO MATERIALES
2446,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,Sierra Copa 64mm,P-1704,I15412762,12249,0,49550,12249,0,-12249,COSTO MATERIALES
2447,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,Vaselina Vegetal,P-1704,I17452714,9807,0,49550,9807,0,-9807,COSTO MATERIALES
2448,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,Broca Guia p/porta Sierra Copa tomas A04,P-1704,H21582716,9816,0,49550,9816,0,-9816,COSTO MATERIALES
2449,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,Broca HSS metal 10mm Cobalto 5%,P-1704,I17441796,40945,0,49550,40945,0,-40945,COSTO MATERIALES
2450,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,"Disco corte 4 1/2"" metal",P-1704,I17440838,12150,0,49550,12150,0,-12150,COSTO MATERIALES
2451,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,"Disco corte 7"" metal",P-1704,I17440777,11580,0,49550,11580,0,-11580,COSTO MATERIALES
2452,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,"Disco desbaste 4 1/2""",P-1704,I17440193,2772,0,49550,2772,0,-2772,COSTO MATERIALES
2453,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,"Grata circular trenzada 4 1/2""",P-1704,I15411412,11076,0,49550,11076,0,-11076,COSTO MATERIALES
2454,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,Pintura Cereluxe Rojo Bermellon 1GL,P-1704,I15410622,27891,0,49550,27891,0,-27891,COSTO MATERIALES
2455,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,Anticorrosivo Gris 1 Galon,P-1704,I15410130,15818,0,49550,15818,0,-15818,COSTO MATERIALES
2456,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,Diluyente Sintetico 1 LT,P-1704,I17440577,9044,0,49550,9044,0,-9044,COSTO MATERIALES
2457,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,"Brocha 2""",P-1704,I17440527,6464,0,49550,6464,0,-6464,COSTO MATERIALES
2458,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,Set paños de limpieza,P-1704,I17440550,4686,0,49550,4686,0,-4686,COSTO MATERIALES
2459,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,Aceite lubricante para roscadora,P-1704,I15410125,32500,0,49550,32500,0,-32500,COSTO MATERIALES
2460,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,631,Cuchillo Cortador de tubo hasta 28 mm,P-1704,H21580573,12000,0,49550,12000,0,-12000,COSTO MATERIALES
2461,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,632,Perfil angulo laminado 40x40x5mm,P-1704,I15411619,101950,0,49551,101950,0,-101950,COSTO MATERIALES
2462,P-1715,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,633,"Flange Manguito Ø4"" ranurado ANSI B.16.5",P-1715,P08201332,29703,0,49552,29703,0,-29703,COSTO MATERIALES
2463,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,643,Cable UTP CAT5E unifilar interior Trimer,P-1706,T14380059,189100,0,49562,189100,0,-189100,COSTO MATERIALES
2464,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,643,Cable coaxial RG6 77% malla Libre de Hal,P-1706,T14380048,484500,0,49562,484500,0,-484500,COSTO MATERIALES
2465,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,644,"Cañeria Pintada Ø3"" SCH10 A795 UL/FM",P-1724,P08201149,356456,0,49563,356456,0,-356456,COSTO MATERIALES
2466,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,644,"Cañeria Pintada Ø2 1/2"" SCH10 A795 UL/FM",P-1724,P08200083,147900,0,49563,147900,0,-147900,COSTO MATERIALES
2467,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,644,"Codo 90° 3"" Ranurado UL A-536",P-1724,P08200793,10953,0,49563,10953,0,-10953,COSTO MATERIALES
2468,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,644,"Union copla red 3"" x 2 1/2"" RAN RAN",P-1724,P08200236,3652,0,49563,3652,0,-3652,COSTO MATERIALES
2469,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,644,"Union copla 3"" ranurada flexible",P-1724,P08200318,38318,0,49563,38318,0,-38318,COSTO MATERIALES
2470,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,644,"Union copla 2 1/2"" ranurada flexible",P-1724,P08200317,12108,0,49563,12108,0,-12108,COSTO MATERIALES
2471,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,644,"Esparrago 3/8"" x 3000mm Zinc",P-1724,I15412357,19120,0,49563,19120,0,-19120,COSTO MATERIALES
2472,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,645,Cable PE 0.9 x 2,P-1706,T14380056,218000,0,49564,218000,0,-218000,COSTO MATERIALES
2473,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,645,Cable paralelo 2x24 Cafe,P-1706,T14380190,46200,0,49564,46200,0,-46200,COSTO MATERIALES
2474,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,645,Fibra Optica FO Monomodo 2F G652D 3 port,P-1706,C08712455,144000,0,49564,144000,0,-144000,COSTO MATERIALES
2475,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,645,Roseta FTTH Plana c/guia SC/APC,P-1706,C08712545,178300,0,49564,178300,0,-178300,COSTO MATERIALES
2476,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,645,"Tornillo Framer 7 x 7/16"" Negro",P-1706,I17440300,6400,0,49564,6400,0,-6400,COSTO MATERIALES
2477,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,645,Mezclador PAU con Distribuidor F 4 salid,P-1706,C08712674,242700,0,49564,242700,0,-242700,COSTO MATERIALES
2478,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,645,Splitter distribuidor F 1x2 salida 5-120,P-1706,C06110268,73800,0,49564,73800,0,-73800,COSTO MATERIALES
2479,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,645,Broca HSS metal 2.5mm,P-1706,I17440035,1984,0,49564,1984,0,-1984,COSTO MATERIALES
2480,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,645,Broca HSS metal 3mm,P-1706,I17440644,1948,0,49564,1948,0,-1948,COSTO MATERIALES
2481,P-1706,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,645,"Tornillo volcanita 6 x 1 1/4""",P-1706,I17440305,3300,0,49564,3300,0,-3300,COSTO MATERIALES
2482,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,646,"Tee 3"" Ranurada UL/FM",P-1724,P08201152,4913,0,49565,4913,0,-4913,COSTO MATERIALES
2483,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,646,"Cañeria Pintada Ø1"" SCH40 A53 UL/FM",P-1724,P08200080,50247,0,49565,50247,0,-50247,COSTO MATERIALES
2484,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,647,"Codo 90° 4"" Ranurado UL A-536",P-1704,P08200561,5092,0,49566,5092,0,-5092,COSTO MATERIALES
2485,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,647,"Codo 45° 4"" Ranurado UL A-536",P-1704,P08202360,17736,0,49566,17736,0,-17736,COSTO MATERIALES
2486,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,647,"Union copla 4"" ranurada rigida",P-1704,P08200617,13565,0,49566,13565,0,-13565,COSTO MATERIALES
2487,P-1704,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,648,"Union copla 4"" ranurada flexible",P-1704,P08200319,15580,0,49567,15580,0,-15580,COSTO MATERIALES
2488,P-1716,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,649,"Niple tuerca 1/4"" NPT 150# A197",P-1716,P08201474,5523,0,49568,5523,0,-5523,COSTO MATERIALES
2489,P-1716,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,649,"Union copla 2"" ranurada flexible",P-1716,P08200316,25560,0,49568,25560,0,-25560,COSTO MATERIALES
2490,P-1715,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,652,"Tapa gorro Ø4"" ranurado",P-1715,P08200281,6414,0,49571,6414,0,-6414,COSTO MATERIALES
2491,P-1715,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,652,"Tapa gorro Ø6"" ranurado",P-1715,P08201011,6541,0,49571,6541,0,-6541,COSTO MATERIALES
2492,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,662,"Cañeria Pintada Ø3"" SCH10 A795 UL/FM",P-1724,P08201149,174928,0,49581,174928,0,-174928,COSTO MATERIALES
2493,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,662,"Codo 90° 3"" Ranurado UL A-536",P-1724,P08200793,10938,0,49581,10938,0,-10938,COSTO MATERIALES
2494,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,662,"Union copla 3"" ranurada rigida",P-1724,P08202652,31272,0,49581,31272,0,-31272,COSTO MATERIALES
2495,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,662,Abrazadera p/Soporte antisismico UL FM 3,P-1724,P08201872,64527,0,49581,64527,0,-64527,COSTO MATERIALES
2496,P-1724,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,662,"Soporte antisismico anclaje 1/2"" UL FM t",P-1724,P08201874,32988,0,49581,32988,0,-32988,COSTO MATERIALES
2497,P-1700,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,663,Flete Retiro de Contenedor,P-1700,O19500966,160000,0,49582,160000,0,-160000,COSTO MATERIALES
2498,P-1715,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,665,"Codo 90° 2"" NPT A197",P-1715,P08202420,2179,0,49584,2179,0,-2179,COSTO MATERIALES
2499,P-1715,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,665,"Niple tuerca 2"" NPT 150# A197",P-1715,P08200560,2648,0,49584,2648,0,-2648,COSTO MATERIALES
2500,P-1715,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,665,"Manometro Seco 0-14 Bar 4"" 300 lb UL/FM",P-1715,P08210960,6701,0,49584,6701,0,-6701,COSTO MATERIALES
2501,P-1715,4101010-000,2023,2,2023-02-23T00:00:00-03:00,CIN,665,"Niple tuerca 1"" NPT 150# A197",P-1715,P08200213,1212,0,49584,1212,0,-1212,COSTO MATERIALES
2502,P-1712,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CCO,752,COSTOS DE PROYECTOS,P-1712,96792430-K,210848,0,30510,210848,0,-210848,COSTO MATERIALES
2503,P-1694,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,670,"Magnetico Embutido 1/4"" Blanco",P-1694,S11290198,45000,0,49587,45000,0,-45000,COSTO MATERIALES
2504,P-1694,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,670,Cinta Aisladora 3M Temflex 1500,P-1694,I16430107,1616,0,49587,1616,0,-1616,COSTO MATERIALES
2505,P-1694,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,671,"Magnetico Sobrepuesto 7/8"" Blanco",P-1694,S11292446,40664,0,49588,40664,0,-40664,COSTO MATERIALES
2506,P-1703,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,672,Citofono GT-1D Aiphone,P-1703,C04080111,343980,0,49589,343980,0,-343980,COSTO MATERIALES
2507,P-1703,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,672,"Magnetico Embutido 1/4"" Blanco",P-1703,S11290198,10500,0,49589,10500,0,-10500,COSTO MATERIALES
2508,P-1703,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,672,Pulsador Salida Aluminio (Boton salida/e,P-1703,S10271527,31760,0,49589,31760,0,-31760,COSTO MATERIALES
2509,P-1703,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,673,Portero con cubierta de acero inoxidable,P-1703,C04091194,142515,0,49590,142515,0,-142515,COSTO MATERIALES
2510,P-1703,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,673,Fuente 220VAC/12VDC Aiphone PS-12S,P-1703,T14390176,40492,0,49590,40492,0,-40492,COSTO MATERIALES
2511,P-1703,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,674,Adaptador IG DE/UR para conexion citofon,P-1703,C04090537,210900,0,49591,210900,0,-210900,COSTO MATERIALES
2512,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,689,Caja Empotrar City S1 Fermax F08851,P-1692,C04082166,44628,0,49600,44628,0,-44628,COSTO MATERIALES
2513,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,689,Minisirena con estrobo 12V (blanca y roj,P-1692,P07152644,10200,0,49600,10200,0,-10200,COSTO MATERIALES
2514,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,689,Cable paralelo 2x20 Blanco,P-1692,T14380054,49200,0,49600,49200,0,-49200,COSTO MATERIALES
2515,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,689,Cable PE 0.9 x 2,P-1692,T14380056,65400,0,49600,65400,0,-65400,COSTO MATERIALES
2516,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,689,Cinta Aisladora 3M Temflex 1500,P-1692,I16430107,1644,0,49600,1644,0,-1644,COSTO MATERIALES
2517,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,689,Cinta Permace 3/4,P-1692,I16430109,2500,0,49600,2500,0,-2500,COSTO MATERIALES
2518,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,689,Fuente 220VAC/12VDC 10A Switching,P-1692,T14390362,10078,0,49600,10078,0,-10078,COSTO MATERIALES
2519,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,689,Regenerador Dual Duox Plus 1S Fermax F03,P-1692,C04082158,412296,0,49600,412296,0,-412296,COSTO MATERIALES
2520,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,689,Telefono Veo Duox Plus Fermax F03444,P-1692,C04082152,298870,0,49600,298870,0,-298870,COSTO MATERIALES
2521,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,689,Adaptador Línea Duox Fermax F03255,P-1692,C04082101,76215,0,49600,76215,0,-76215,COSTO MATERIALES
2522,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,690,Placa City S1 AP101 Duox Plus Fermax F40,P-1692,C04082148,492222,0,49601,492222,0,-492222,COSTO MATERIALES
2523,P-1692,4101010-000,2023,2,2023-02-24T00:00:00-03:00,CIN,691,Protector de empalme tubular fusion 60mm,P-1692,C02032554,37000,0,49602,37000,0,-37000,COSTO MATERIALES
2524,P-PROYECTOS,4101010-000,2023,2,2023-02-25T00:00:00-03:00,CCO,756,COSTOS DE PROYECTOS,P-Proyectos,76568660-1,14050,0,30514,14050,0,-14050,COSTO MATERIALES
2525,P-1712,4101010-000,2023,2,2023-02-26T00:00:00-03:00,CCO,757,COSTOS DE PROYECTOS,P-1712,96792430-K,210848,0,30515,210848,0,-210848,COSTO MATERIALES
2526,P-1716,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,760,"Conector recto 25mm p/ flexible metalico con PVC  (3/4"")",P-1716,T14370737,58600,0,49603,58600,0,-58600,COSTO MATERIALES
2527,P-1712,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CCO,996,COSTOS DE PROYECTOS,P-1712,96792430-K,0,210848,843,0,210848,210848,COSTO MATERIALES
2528,P-1716,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,760,"Conduit Flexible 25mm Metalico con PVC (3/4"")",P-1716,T14370735,58600,0,49603,58600,0,-58600,COSTO MATERIALES
2529,P-1721,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,761,Magnetico blindado,P-1721,S11290723,6232,0,49604,6232,0,-6232,COSTO MATERIALES
2530,P-1680,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,764,Caja electrica galvanizada A-11 100x100x,P-1680,T14370448,11340,0,49607,11340,0,-11340,COSTO MATERIALES
2531,P-1724,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,765,"Perno U 3/8"" x 3"" con tuercas y golillas",P-1724,I15412727,26624,0,49608,26624,0,-26624,COSTO MATERIALES
2532,P-1724,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,765,"Perno U 3/8"" x 2 1/2"" con tuercas y goli",P-1724,I15410491,2348,0,49608,2348,0,-2348,COSTO MATERIALES
2533,P-1704,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,767,Recarga de Agua 20 lts.,P-1704,O19501068,11732,0,49610,11732,0,-11732,COSTO MATERIALES
2534,P-1724,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,768,"Union copla 3"" ranurada flexible",P-1724,P08200318,12808,0,49611,12808,0,-12808,COSTO MATERIALES
2535,P-1715,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,769,Alcohol Isopropilico 1 L,P-1715,I16431353,11092,0,49612,11092,0,-11092,COSTO MATERIALES
2536,P-1715,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,769,Marcador Oleo Oermanente Blanco,P-1715,O19501068,10059,0,49612,10059,0,-10059,COSTO MATERIALES
2537,P-1715,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,769,Cinta Aisladora 3M Temflex 1500,P-1715,I16430107,411,0,49612,411,0,-411,COSTO MATERIALES
2538,P-1715,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,769,Enchufe macho volante 220V 16A industrial,P-1715,H21580659,2658,0,49612,2658,0,-2658,COSTO MATERIALES
2539,P-1716,4101010-000,2023,2,2023-02-27T00:00:00-03:00,CIN,771,Arriendo Baño Qumico Mes de Febrero,P-1716,O19502485,90000,0,49614,90000,0,-90000,COSTO MATERIALES
2540,P-1704,4101010-000,2023,3,2023-02-27T00:00:00-03:00,AJC,406,COSTOS DE PROYECTOS,P-1704,P-1704,2450,0,,2450,0,-2450,COSTO MATERIALES
2541,P-1709,4101010-000,2023,2,2023-02-28T00:00:00-03:00,CIN,814,Flete Encomienda San Pedro,P-1709,O19500966,225000,0,49622,225000,0,-225000,COSTO MATERIALES
2542,P-1709,4101010-000,2023,2,2023-02-28T00:00:00-03:00,CIN,814,Flete Encomienda San Pedro,P-1709,O19500966,62000,0,49622,62000,0,-62000,COSTO MATERIALES
2543,P-1709,4101010-000,2023,2,2023-02-28T00:00:00-03:00,CIN,822,"Palanca Incendio Hochiki DCP-AMS LP/S Doble Accion UL, FM",P-1709,P07120664,0,301175,49630,0,301175,301175,COSTO MATERIALES
2544,P-1709,4101010-000,2023,2,2023-02-28T00:00:00-03:00,CIN,823,"Palanca Incendio Hochiki DCP-AMS KL/LP Doble Accion UL, FM (español) con lave",P-1709,P07142097,342454,0,49631,342454,0,-342454,COSTO MATERIALES
2545,P-1669,4101010-000,2023,2,2023-02-28T00:00:00-03:00,CIN,830,"Palanca Incendio Hochiki DCP-AMS LP/S Doble Accion UL, FM",P-1669,P07120664,0,1161675,49632,0,1161675,1161675,COSTO MATERIALES
2546,P-1680,4101010-000,2023,3,2023-03-01T00:00:00-03:00,CIN,3,Bateria 12V 7amp,P-1680,T14390028,11524,0,49633,11524,0,-11524,COSTO MATERIALES
2547,P-1680,4101010-000,2023,3,2023-03-01T00:00:00-03:00,CIN,3,Cinta Aisladora 3M Temflex 1500,P-1680,I16430107,822,0,49633,822,0,-822,COSTO MATERIALES
2548,P-1704,4101010-000,2023,3,2023-03-01T00:00:00-03:00,CIN,10,"Union copla red 4"" x 2"" RAN RAN UL/FM",P-1704,P08200684,7455,0,49640,7455,0,-7455,COSTO MATERIALES
2549,P-1693,4101010-000,2023,3,2023-03-01T00:00:00-03:00,CIN,12,Pendrive 16 GB,P-1693,H21581243,5034,0,49642,5034,0,-5034,COSTO MATERIALES
